"Date","maxtempC","mintempC","totalSnow_cm","sunHour","uvIndex","uvIndex","moon_illumination","moonrise","moonset","sunrise","sunset","DewPointC","FeelsLikeC","HeatIndexC","WindChillC","WindGustKmph","cloudcover","humidity","precipMM","pressure","tempC","visibility","winddirDegree","windspeedKmph","maxtempC","Rain"
"4/22/2009","37","21","0","11.6","7","4.583333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.875","29.33333333","29.75","29.25","11.875","1.541666667","49.04166667","0","1008.875","27.83333333","10","280.125","9.666666667","37","0"
"4/23/2009","38","19","0","11.6","7","4.708333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.79166667","31","31.41666667","31.20833333","8.041666667","1.125","41.66666667","0","1010.166667","28.79166667","10","262.5416667","6.708333333","38","0"
"4/24/2009","40","22","0","11.6","8","4.833333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.583333333","33.04166667","33.04166667","33.79166667","6.375","0.416666667","22.58333333","0","1009.125","30.54166667","10","276.25","5.125","40","0"
"4/25/2009","40","24","0","11.6","8","4.875","1","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.125","32.95833333","32.95833333","33.875","6.916666667","5.125","18.875","0","1008.916667","32","10","287.7916667","5.166666667","40","0"
"4/26/2009","39","25","0","11.6","8","4.833333333","8","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.375","34.58333333","34.58333333","35.20833333","6.791666667","0.333333333","19.95833333","0","1008.875","32.20833333","10","124.2083333","5.583333333","39","0"
"4/27/2009","41","23","0","11.6","8","4.833333333","16","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.54166667","35.66666667","35.66666667","34.45833333","7","0","36.16666667","0","1008.916667","31.375","10","210.625","5.958333333","41","0"
"4/28/2009","41","22","0","11.6","8","4.916666667","23","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.125","36.29166667","36.375","34.04166667","6.333333333","0.375","46.83333333","0","1008.916667","30.95833333","10","249.6666667","5.458333333","41","0"
"4/29/2009","41","22","0","11.6","8","4.958333333","31","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.58333333","35.20833333","35.33333333","32.83333333","7","11.58333333","51.91666667","0","1009.041667","30.83333333","10","261.4166667","5.833333333","41","0"
"4/30/2009","40","22","0","11.6","8","4.791666667","38","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18","32.75","32.75","31.125","9.583333333","13.91666667","54.125","0","1008.666667","30.20833333","10","263.4583333","8.166666667","40","0"
"5/1/2009","39","22","0","11.6","7","4.75","44","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.58333333","32.95833333","32.95833333","31.25","10.66666667","3.25","54.125","0","1009.583333","29.79166667","10","278.5","9.208333333","39","0"
"5/2/2009","41","23","0","11.6","8","4.791666667","52","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.29166667","33.625","33.625","32.54166667","10.79166667","0.958333333","44","0","1010.291667","30.66666667","10","298.5","8.916666667","41","0"
"5/3/2009","39","23","0","11.6","8","4.791666667","59","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14","32.95833333","32.95833333","32.625","11.20833333","1.375","38.125","0","1009.583333","30.58333333","10","298.25","9.541666667","39","0"
"5/4/2009","38","21","0","11.6","7","4.708333333","66","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.375","32.08333333","32.16666667","31.66666667","10.66666667","0.541666667","43.95833333","0","1008.291667","29.45833333","10","296.5","9.333333333","38","0"
"5/5/2009","38","21","0","11.6","7","4.541666667","73","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.75","32.25","32.41666667","30.83333333","9.958333333","4.25","55.66666667","0.0375","1009.083333","28.875","10","273.125","8.625","38","1"
"5/6/2009","38","22","0","11.6","7","4.625","81","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.66666667","32.33333333","32.33333333","30.95833333","9.666666667","4.583333333","51.29166667","0","1010.208333","29.375","10","288.1666667","8.125","38","0"
"5/7/2009","39","23","0","11.6","8","4.791666667","88","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.5","33.75","33.75","32.70833333","6.791666667","4.375","40.83333333","0","1008.083333","31.04166667","10","307.9583333","5.666666667","39","0"
"5/8/2009","40","25","0","11.6","8","4.833333333","95","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.25","33.375","33.375","33","8.916666667","3.583333333","35.79166667","0","1007.291667","31.5","10","308.2916667","7.541666667","40","0"
"5/9/2009","39","23","0","11.6","8","4.791666667","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13","31.875","31.875","31.83333333","11.70833333","2.791666667","37.16666667","0","1006.833333","30.54166667","10","299","9.541666667","39","0"
"5/10/2009","38","22","0","11.6","7","4.666666667","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.29166667","30.83333333","30.91666667","30.83333333","12.125","1.125","42.04166667","0","1007.291667","29","10","302.4166667","10.5","38","0"
"5/11/2009","37","22","0","11.6","7","4.583333333","83","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.20833333","30.45833333","30.54166667","30","14.29166667","2.25","47.70833333","0","1007.708333","28.79166667","10","299.4583333","12.29166667","37","0"
"5/12/2009","37","21","0","11.6","7","4.583333333","76","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.20833333","30.25","30.45833333","29.75","12.08333333","0.958333333","52.08333333","0","1007.333333","28.45833333","10","288.0416667","10.33333333","37","0"
"5/13/2009","37","22","0","11.6","7","4.583333333","68","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.375","30.91666667","31.25","29.20833333","12.95833333","5.958333333","60.95833333","0","1005.916667","28.375","10","280.375","10.5","37","0"
"5/14/2009","36","21","0","11.6","7","4.5","61","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19","30.33333333","30.66666667","28.95833333","13.91666667","6.541666667","60.04166667","0","1005.75","28.08333333","10","271.4166667","11.75","36","0"
"5/15/2009","36","22","0","11.6","7","4.416666667","54","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.79166667","30.79166667","30.79166667","28.83333333","14.66666667","8.375","61.79166667","0","1006.416667","28.08333333","10","267.2083333","12.29166667","36","0"
"5/16/2009","35","24","0","11.6","7","4.375","47","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.20833333","31.58333333","31.58333333","29.25","12.5","15.83333333","60.41666667","0","1007.708333","28.54166667","10","268.3333333","10.375","35","0"
"5/17/2009","39","24","0","13","7","4.541666667","39","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.29166667","33.125","33.125","31.25","11.04166667","9.666666667","54.04166667","0.075","1007.958333","29.83333333","10","270.875","9.208333333","39","1"
"5/18/2009","35","26","0","13","7","4.458333333","32","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.83333333","31.875","31.875","30.16666667","8.916666667","35.83333333","53.41666667","0.045833333","1007.541667","29.625","9.875","284.25","7.208333333","35","1"
"5/19/2009","34","24","0","10.7","7","3.833333333","25","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.58333333","31.5","31.5","28.66666667","9.833333333","53.29166667","67.54166667","0.191666667","1007.5","28.33333333","8.625","285.0833333","7.041666667","34","1"
"5/20/2009","33","24","0","13.4","7","3.791666667","17","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.91666667","30.875","30.875","28.08333333","9.083333333","44.5","71.16666667","0.333333333","1006.541667","27.58333333","9.25","279.8333333","7.208333333","33","1"
"5/21/2009","35","23","0","13.4","6","3.958333333","10","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.5","31.66666667","31.66666667","28.08333333","8.75","30.66666667","74.08333333","0.15","1005.833333","27.58333333","9.625","291.875","6.583333333","35","1"
"5/22/2009","34","23","0","13.5","7","4.291666667","3","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.125","31.125","31.125","27.95833333","12","17.75","72.04166667","0.029166667","1005.791667","27.54166667","9.875","271.9583333","9.666666667","34","1"
"5/23/2009","35","22","0","13.5","7","4.375","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.08333333","30.5","30.5","28.45833333","12.79166667","10.25","63.58333333","0","1004.875","27.83333333","10","274.625","10.20833333","35","0"
"5/24/2009","35","23","0","13.5","7","4.333333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.5","30.25","30.25","28.54166667","13.54166667","8.375","61.45833333","0","1003.666667","27.875","10","271.0833333","11.29166667","35","0"
"5/25/2009","34","22","0","13.5","7","4.375","4","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.5","29.91666667","30","28.66666667","11.875","6.583333333","58.79166667","0","1003.25","27.70833333","10","271.7083333","10.08333333","34","0"
"5/26/2009","34","22","0","13.5","7","4.375","11","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.33333333","30.75","30.75","29","11.16666667","13.375","59","0","1003.125","28.04166667","10","271.5","9.416666667","34","0"
"5/27/2009","36","22","0","13.5","7","4.5","19","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.5","31.16666667","31.16666667","29.375","10.58333333","6.75","59.70833333","0","1004.916667","28.25","10","266","8.958333333","36","0"
"5/28/2009","36","22","0","13.5","7","4.5","26","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20","31.79166667","31.79166667","29.5","11.75","7.375","60.33333333","0","1005.791667","28.54166667","10","272.8333333","9.916666667","36","0"
"5/29/2009","35","23","0","13.5","7","4.416666667","33","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.08333333","31.04166667","31.04166667","29.04166667","13.20833333","8.791666667","62","0","1006.625","28.29166667","10","269","11.41666667","35","0"
"5/30/2009","35","22","0","13.5","7","4.333333333","40","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.04166667","30.75","30.75","28.75","13.20833333","14.79166667","64.04166667","0","1005.75","27.875","9","269.8333333","11.04166667","35","0"
"5/31/2009","36","22","0","13.5","7","4.5","44","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.79166667","31.16666667","31.16666667","29.125","12.95833333","8.291666667","62","0","1005.833333","28.29166667","10","271.9583333","10.66666667","36","0"
"6/1/2009","35","23","0","13.5","7","4.333333333","57","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.375","30.29166667","30.29166667","28.20833333","14.125","23.75","67.33333333","0.0125","1007.083333","27.95833333","10","269.75","11.70833333","35","1"
"6/2/2009","34","22","0","13.5","7","4.291666667","65","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.625","30.20833333","30.20833333","27.95833333","11.875","31.75","68.08333333","0.020833333","1008.083333","27.625","8.833333333","263.5416667","9.791666667","34","1"
"6/3/2009","34","23","0","13.5","6","4.25","72","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.70833333","30","30","27.75","13.83333333","35.16666667","68.79166667","0.016666667","1009.041667","27.45833333","9.791666667","270.25","11.45833333","34","1"
"6/4/2009","33","23","0","13.3","6","4.041666667","80","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.29166667","29.41666667","29.41666667","27.04166667","14.66666667","53.45833333","72.75","0.025","1007.333333","26.75","9.875","267.375","12.125","33","1"
"6/5/2009","31","23","0","13.5","6","3.958333333","87","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.79166667","29.33333333","29.33333333","26.70833333","12.75","48.91666667","76.04166667","0.2125","1004.958333","26.45833333","9.5","266.625","9.625","31","1"
"6/6/2009","29","23","0","13.5","7","3.666666667","95","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.125","28.83333333","28.83333333","26.125","13.25","43.20833333","80.41666667","0.329166667","1003.291667","25.58333333","8.375","275.0416667","9.458333333","29","1"
"6/7/2009","26","23","0","12.1","5","3.625","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.41666667","26.95833333","26.95833333","24.33333333","13.04166667","65.04166667","89.29166667","0.091666667","1004.541667","24.125","10","273.1666667","9.75","26","1"
"6/8/2009","30","23","0","13.3","6","4","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.54166667","28.54166667","28.54166667","26.04166667","13.41666667","34.04166667","77.66666667","0.054166667","1006.833333","25.75","10","264.75","10.79166667","30","1"
"6/9/2009","32","22","0","13.5","7","4.208333333","83","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.95833333","28.79166667","28.79166667","26.66666667","12.79166667","37.45833333","73.83333333","0.004166667","1008.083333","26.25","9","274.4166667","10.33333333","32","1"
"6/10/2009","30","22","0","13.5","6","3.958333333","75","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.625","28.75","28.75","26.25","12.29166667","39.58333333","77","0.104166667","1008.041667","25.95833333","8.75","270","9.541666667","30","1"
"6/11/2009","31","22","0","13.5","7","4.083333333","67","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.29166667","29.04166667","29.04166667","26.58333333","11.83333333","32.625","74.5","0.058333333","1008.333333","26.25","8.875","262.9166667","9.125","31","1"
"6/12/2009","32","22","0","13.5","7","4.25","60","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.08333333","29.04166667","29.04166667","26.83333333","14.08333333","26.25","72.54166667","0","1008.416667","26.5","9","269.0416667","11.54166667","32","0"
"6/13/2009","34","23","0","13.5","7","4.291666667","52","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.625","29.79166667","29.79166667","27.58333333","13.125","21.5","69.08333333","0","1009.166667","27.29166667","9","267.875","10.625","34","0"
"6/14/2009","34","22","0","13.5","7","4.333333333","45","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.25","30.25","30.25","28.25","12.75","15.95833333","65.66666667","0","1009.166667","27.66666667","10","270.25","10.41666667","34","0"
"6/15/2009","34","23","0","13.5","7","4.333333333","37","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.91666667","29.79166667","29.79166667","27.91666667","13.75","12.75","64.95833333","0","1007.75","27.45833333","10","267.3333333","11.58333333","34","0"
"6/16/2009","34","23","0","13.6","6","4.333333333","30","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.25","29.95833333","29.95833333","27.95833333","14.66666667","20.95833333","66.70833333","0","1006.958333","27.5","10","269.5416667","12","34","0"
"6/17/2009","35","22","0","13.6","7","4.416666667","22","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.58333333","30.91666667","30.91666667","28.58333333","13.29166667","22.58333333","66.25","0","1006.041667","28.04166667","10","272.1666667","11.04166667","35","0"
"6/18/2009","35","23","0","13.6","7","4.25","15","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.33333333","31.5","31.5","28.79166667","11.79166667","26.41666667","66.41666667","0.1","1004.958333","28.25","10","266.9166667","9.166666667","35","1"
"6/19/2009","33","23","0","13.5","7","3.916666667","7","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.70833333","30.41666667","30.41666667","27.79166667","9.166666667","42.41666667","72.16666667","0.1625","1005.291667","27.25","9.75","262.5416667","7.25","33","1"
"6/20/2009","26","23","0","12.1","5","3.416666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","23.125","27.58333333","27.58333333","25","6.916666667","64.58333333","89.95833333","0.720833333","1006.416667","24.45833333","6.416666667","263.7083333","4.625","26","1"
"6/21/2009","29","22","0","13.3","6","3.666666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.5","28.41666667","28.41666667","25.5","6.583333333","52","84.41666667","0.183333333","1006.791667","24.95833333","7.833333333","211.0833333","4.875","29","1"
"6/22/2009","29","22","0","13.3","7","3.708333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.16666667","28.16666667","28.25","25.58333333","8.166666667","49.25","82","0.0625","1005.791667","25.16666667","9","211.5416667","6.625","29","1"
"6/23/2009","26","23","0","9.7","5","3.333333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22","26.20833333","26.20833333","24","12.79166667","81.25","88.5","0.183333333","1005.25","23.91666667","9","213.9583333","9.791666667","26","1"
"6/24/2009","28","22","0","10.7","5","3.5","8","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22","26.95833333","26.95833333","24.54166667","11.04166667","70.08333333","85.375","0.141666667","1005.916667","24.16666667","8.875","224.7916667","8.833333333","28","1"
"6/25/2009","27","22","0","10.7","5","3.333333333","15","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.95833333","26.95833333","26.95833333","24.58333333","13.16666667","77.75","85.20833333","0.25","1006","24.16666667","9.75","249.6666667","10.04166667","27","1"
"6/26/2009","25","22","0","9.5","5","3.041666667","23","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.54166667","25.83333333","25.83333333","23.375","14.29166667","88.29166667","89.75","0.325","1005.75","23.25","8.375","253.0833333","10.58333333","25","1"
"6/27/2009","24","22","0","8.2","5","3","30","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.70833333","25.25","25.375","22.91666667","12.58333333","96.08333333","92.75","0.2625","1004.541667","22.70833333","6.625","249.4166667","9.166666667","24","1"
"6/28/2009","27","22","0","9.1","5","3.416666667","38","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.875","26","26.375","23.91666667","11.58333333","77.45833333","87.625","0.020833333","1004.291667","23.83333333","9","247.625","9.375","27","1"
"6/29/2009","28","23","0","7.8","5","3.458333333","46","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22.20833333","27.08333333","27.08333333","24.54166667","10.25","81.25","86.91666667","0.020833333","1004.166667","24.41666667","9","236.8333333","8.291666667","28","1"
"6/30/2009","28","22","0","10.3","5","3.583333333","53","12:00 AM","12:00 AM","12:00 AM","12:00 AM","22","27.08333333","27.08333333","24.75","10.16666667","67.79166667","83.79166667","0.020833333","1005.25","24.5","10","234.0416667","8.25","28","1"
